Class,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z,24x,24y,24z,25x,25y,25z,26x,26y,26z,27x,27y,27z,28x,28y,28z,29x,29y,29z,30x,30y,30z,31x,31y,31z,32x,32y,32z,33x,33y,33z
E_flat,0.446428716,0.277083218,-0.256523997,0.451633304,0.255681068,-0.227327868,0.455451727,0.255368263,-0.227337331,0.45894295,0.255309343,-0.227432281,0.439640909,0.257978618,-0.230306894,0.435334623,0.259433478,-0.230349854,0.431183875,0.261029929,-0.230376288,0.457873583,0.266273052,-0.096444488,0.421762466,0.27155599,-0.11184404,0.451876879,0.296740144,-0.211697251,0.437734067,0.29879564,-0.216507956,0.48670435,0.381411672,-0.035495475,0.38371709,0.369464099,-0.070359498,0.556412458,0.347729117,-0.095567986,0.310378224,0.3072429,-0.124458566,0.556001425,0.219752476,-0.214409381,0.322038889,0.187816709,-0.170508906,0.565486133,0.182637855,-0.242582172,0.318009496,0.146776497,-0.198097676,0.555829346,0.181851327,-0.23455362,0.326716065,0.149903417,-0.177162901,0.550861955,0.19286111,-0.217238396,0.329279989,0.164695293,-0.167739958,0.473002017,0.653829336,0.021984536,0.418865383,0.667210102,-0.021950915,0.546507657,0.776438475,-0.07043723,0.435642183,0.902247548,-0.064844012,0.615710616,0.949945569,0.099204503,0.444426358,1.083772182,0.091144033,0.617573261,0.984289825,0.111262046,0.449560076,1.10347569,0.099646859,0.67145586,0.925472856,0.002929186,0.453695357,1.15776968,-0.044351414
E_flat,0.447635651,0.278243333,-0.229880288,0.452245295,0.257061332,-0.200394675,0.455690473,0.2570557,-0.200397089,0.458989918,0.257358372,-0.200485989,0.44160372,0.258833289,-0.209443063,0.437760919,0.260150611,-0.209495693,0.434071869,0.261623859,-0.2095474,0.457911402,0.26788947,-0.066539675,0.425830215,0.271564633,-0.108951315,0.452208281,0.298347294,-0.183082953,0.439544678,0.300123692,-0.196209148,0.486534983,0.382918,0.013662112,0.383726984,0.369464964,-0.082892574,0.556444526,0.347525418,-0.025096824,0.310797662,0.312535644,-0.160276502,0.558236659,0.220248833,-0.154308811,0.322031081,0.188902244,-0.217811227,0.566270351,0.185340673,-0.182185143,0.317933172,0.14759323,-0.251657814,0.557255864,0.182795271,-0.180763215,0.326664388,0.150048196,-0.234803647,0.552449346,0.19311814,-0.160783052,0.329296172,0.16485621,-0.216959357,0.473134428,0.654874742,0.042563282,0.419264376,0.670467436,-0.042523474,0.546730697,0.77742672,0.014659678,0.435751528,0.907042801,-0.081512786,0.615476727,0.94867903,0.172182262,0.433201969,1.084603667,0.055205606,0.617557824,0.984386504,0.18207027,0.434178889,1.104853988,0.061832566,0.672139049,0.925644934,0.081035174,0.447426498,1.157714725,-0.086477473
E_flat,0.448413074,0.279962569,-0.229580909,0.4526003,0.258568108,-0.200091273,0.455873728,0.258625418,-0.200094938,0.459065288,0.259000152,-0.200180262,0.442456871,0.260165602,-0.209524944,0.438767105,0.261397749,-0.209574893,0.435249418,0.262803108,-0.209631637,0.458078057,0.269092202,-0.064404361,0.427614599,0.271746904,-0.109040998,0.452728897,0.300481141,-0.181870133,0.440788835,0.302034557,-0.195601434,0.486369073,0.383983105,0.019541401,0.383977622,0.369900852,-0.08958073,0.556457102,0.348016649,-0.022293491,0.311140835,0.316199511,-0.169082135,0.559580863,0.220538899,-0.16061011,0.322402924,0.194550976,-0.228522107,0.567152977,0.186982363,-0.189188033,0.318602204,0.15128766,-0.262397677,0.558621526,0.183359802,-0.188592464,0.327454925,0.15235512,-0.245767355,0.553838909,0.193319008,-0.167559072,0.330456376,0.167633519,-0.227364033,0.473173141,0.656027496,0.049610969,0.419759661,0.671768129,-0.049578946,0.547046721,0.778882623,0.034701187,0.435964644,0.908631384,-0.092910454,0.615290701,0.948328733,0.195919439,0.431266606,1.086713314,0.037518717,0.61743325,0.984395921,0.205942363,0.431210428,1.107543468,0.043484952,0.673032045,0.925918043,0.105843447,0.447403044,1.158405185,-0.107369445
E_flat,0.448584557,0.280056238,-0.233602166,0.452963114,0.258716285,-0.203334406,0.456206381,0.258757085,-0.203338265,0.459342778,0.259122312,-0.203425318,0.442658514,0.260402411,-0.211895779,0.438894808,0.261639416,-0.211943224,0.43532142,0.263031989,-0.211996719,0.458523571,0.269283682,-0.064528093,0.427670568,0.271743804,-0.107979693,0.452913195,0.300594389,-0.185397238,0.440762758,0.302321404,-0.197897881,0.48639375,0.38441059,0.018532751,0.383990914,0.369836777,-0.087945148,0.556854367,0.348440737,-0.023600666,0.311294079,0.317190081,-0.169316322,0.560737252,0.222874492,-0.158082023,0.323423147,0.194383711,-0.228182554,0.568070292,0.190034166,-0.187965304,0.320373893,0.151515886,-0.262469113,0.55954206,0.185794875,-0.185872719,0.329223782,0.152346671,-0.244561121,0.554617524,0.195282847,-0.16427134,0.332131326,0.167604282,-0.226495266,0.473549843,0.656304717,0.046268098,0.41985184,0.672715068,-0.046220861,0.547122836,0.778869033,0.000950668,0.435965776,0.908857107,-0.086750999,0.615297198,0.947659075,0.166634917,0.427541077,1.086107254,0.053152151,0.617432356,0.984658957,0.177468047,0.427927107,1.10684371,0.059896909,0.67355907,0.926227152,0.07278201,0.442650378,1.157574177,-0.086935192
E_flat,0.449159622,0.280287504,-0.228001788,0.453579992,0.259004951,-0.196992129,0.45675841,0.259054482,-0.19699277,0.459816217,0.25941962,-0.197084695,0.443187296,0.260693669,-0.205593273,0.439330518,0.261941731,-0.205639169,0.435656399,0.263333738,-0.205691144,0.459102809,0.269536048,-0.057432402,0.42783308,0.271790385,-0.099844456,0.453422844,0.30097422,-0.179316044,0.441123158,0.30287087,-0.19180128,0.486589342,0.38510403,0.022827955,0.383987725,0.369703174,-0.086729735,0.557566285,0.348795831,-0.011626475,0.311798513,0.318509936,-0.164244175,0.562190413,0.223300114,-0.131683946,0.324187696,0.194344267,-0.222879738,0.569526434,0.1901436,-0.158169195,0.321281135,0.151439056,-0.257145971,0.561566532,0.1858605,-0.157485321,0.330107361,0.152277306,-0.238689974,0.55646199,0.195298702,-0.138142109,0.332990825,0.16718702,-0.221082896,0.474525511,0.656372726,0.043669622,0.419849485,0.673566759,-0.043623812,0.547305822,0.779121935,-0.008380655,0.435966194,0.911370277,-0.083963849,0.615296662,0.947585821,0.160152853,0.429107845,1.086200118,0.060017616,0.617456615,0.985144377,0.171340138,0.430767924,1.106842756,0.067283586,0.674066007,0.926915169,0.066216134,0.441797256,1.157981515,-0.079555556
E_flat,0.4491449,0.280285239,-0.229265124,0.453605115,0.259188205,-0.197996646,0.456811488,0.259280235,-0.197996229,0.459887922,0.259698451,-0.198086843,0.443142086,0.26092422,-0.206324011,0.439262092,0.262234598,-0.206366807,0.435564905,0.263678014,-0.206414267,0.459602207,0.270241708,-0.05753113,0.427668422,0.271934152,-0.098596498,0.453427881,0.30102706,-0.180395037,0.441074371,0.302997053,-0.19252114,0.486666292,0.385963261,0.022064894,0.383904129,0.369913578,-0.085333265,0.557930827,0.349237978,-0.016346103,0.311937273,0.318207324,-0.166168913,0.562815964,0.224929094,-0.140471041,0.324890614,0.193159908,-0.225243777,0.570058465,0.191478461,-0.168149278,0.322358578,0.151311904,-0.259302169,0.562120914,0.186668336,-0.166157708,0.331163466,0.151523903,-0.240518168,0.556937099,0.196043372,-0.146424532,0.333955467,0.16574505,-0.223237991,0.47496447,0.656698167,0.042676855,0.419793934,0.67481637,-0.042625561,0.547484636,0.779150307,-0.009813556,0.435962677,0.912239313,-0.082834646,0.61529839,0.947583318,0.138043731,0.429879516,1.086699605,0.062539473,0.617449641,0.985760748,0.147368252,0.431978881,1.107468486,0.069804907,0.674698472,0.927443862,0.038232155,0.442032993,1.158205152,-0.078645453
E_flat,0.449820042,0.280075014,-0.231640071,0.454185665,0.259159356,-0.200774699,0.457331985,0.259271264,-0.200775713,0.460336834,0.259677768,-0.20086582,0.443728536,0.260861814,-0.207825348,0.439796269,0.262183994,-0.207866713,0.436011314,0.263646454,-0.207906336,0.460010618,0.270298719,-0.060950022,0.427935541,0.271917969,-0.103903279,0.453991234,0.300950944,-0.183161691,0.441773325,0.302987188,-0.19426319,0.486656815,0.386888832,0.023371952,0.383906186,0.36992231,-0.092852846,0.558114231,0.349669725,-0.012380734,0.312188834,0.31801033,-0.181706876,0.563139737,0.224992439,-0.138662353,0.325486839,0.19154121,-0.242801026,0.570336759,0.191487908,-0.16523847,0.323015481,0.15072003,-0.277460694,0.56245935,0.186808437,-0.163616806,0.331952989,0.150687128,-0.258840173,0.557366014,0.196093291,-0.144781336,0.334701538,0.164479449,-0.240597174,0.474990666,0.656794965,0.046675369,0.419796765,0.67477864,-0.046600781,0.547519326,0.779338419,0.005437168,0.43588084,0.912095726,-0.082326539,0.615113258,0.947586238,0.151295111,0.430091679,1.087825656,0.052577019,0.617414474,0.986613154,0.1598427,0.432134777,1.109464765,0.058311135,0.674885392,0.927443802,0.052456856,0.442629248,1.158240795,-0.094366193
E_flat,0.449787199,0.279829293,-0.230545998,0.4542014,0.259153217,-0.199116021,0.457372367,0.259258687,-0.199117839,0.46039325,0.259660453,-0.199212477,0.443684727,0.260852188,-0.206694961,0.439744771,0.26217714,-0.206732363,0.435953319,0.263640642,-0.206772298,0.460213572,0.270321846,-0.057797093,0.427861989,0.271884322,-0.097833149,0.454017937,0.30073595,-0.181407675,0.441723287,0.302896321,-0.192782015,0.486739337,0.387247473,0.022522423,0.383883387,0.369928569,-0.086205453,0.558239818,0.350849807,-0.018813426,0.312283099,0.317909867,-0.1738929,0.563275456,0.226024583,-0.146264642,0.325705886,0.189432308,-0.237567469,0.570515871,0.192381322,-0.174392059,0.323163271,0.149465293,-0.271991104,0.562805533,0.187467963,-0.171237051,0.332157671,0.149309978,-0.253269613,0.557689846,0.196737155,-0.151709348,0.334873915,0.162994996,-0.235539109,0.475068629,0.656971693,0.046246924,0.41930443,0.674900413,-0.046130233,0.547527969,0.779294312,-0.07126002,0.435640037,0.91266793,-0.079187974,0.615130007,0.948084831,0.076531067,0.430435002,1.088658094,0.06686274,0.617586493,0.98919785,0.08587034,0.432794422,1.110309124,0.074172944,0.674927711,0.927470505,-0.031831425,0.442356348,1.158557177,-0.08342199
E_flat,0.449760854,0.279472083,-0.224594042,0.454213679,0.259044766,-0.192690343,0.457398981,0.259159356,-0.192691222,0.460427195,0.259573966,-0.192792028,0.443651289,0.260769218,-0.200429946,0.439699173,0.262107879,-0.200469464,0.435898066,0.263580739,-0.20051074,0.46030885,0.270270973,-0.051830359,0.427924454,0.27179876,-0.090377912,0.454075575,0.300442249,-0.175683305,0.441697508,0.302748054,-0.187142864,0.486862421,0.38782534,0.025119614,0.383882344,0.369928449,-0.08112026,0.558315933,0.351231784,-0.013179867,0.31233865,0.31779021,-0.174221307,0.563387394,0.22638993,-0.134284422,0.325832993,0.187565118,-0.242362171,0.570734739,0.192892715,-0.162264317,0.323348522,0.148446321,-0.278139412,0.563351512,0.187884495,-0.159367979,0.332282245,0.148080409,-0.258485973,0.558199584,0.197168142,-0.139696807,0.334947526,0.161556512,-0.240337893,0.475161374,0.65714401,0.045032263,0.419079006,0.675701797,-0.044935051,0.5475263,0.779197633,-0.07451348,0.435480922,0.914382339,-0.07861267,0.615012586,0.947977722,0.09049508,0.429785967,1.088088632,0.081607409,0.617427945,0.989179373,0.101654746,0.43230015,1.109138966,0.090991497,0.674767852,0.927983522,-0.012671964,0.441556364,1.158230543,-0.063488647
E_flat,0.449993789,0.279364109,-0.218002409,0.454363912,0.259011,-0.186092138,0.457527786,0.259129941,-0.186092675,0.460531384,0.259547472,-0.186192483,0.443841517,0.260726243,-0.195329875,0.439888299,0.262063861,-0.195374101,0.436086327,0.263536841,-0.195426956,0.460320622,0.270248741,-0.045212269,0.428104311,0.27173543,-0.089498386,0.454317272,0.300378531,-0.168862253,0.441949844,0.302707165,-0.182230756,0.486863464,0.388416588,0.036204536,0.383834064,0.369908661,-0.081082836,0.558307171,0.351777375,0.010736233,0.312384516,0.317845494,-0.174724802,0.563367009,0.226412207,-0.103255495,0.325927913,0.187389538,-0.239046425,0.570988536,0.192950159,-0.128814042,0.323508322,0.148157492,-0.274635434,0.564094305,0.187890291,-0.128640622,0.332327873,0.147785604,-0.255452812,0.558719814,0.197167397,-0.109750912,0.334966809,0.161331266,-0.237056345,0.47515884,0.65773797,0.045550346,0.418990552,0.676228523,-0.04546709,0.547522783,0.778964937,-0.066732198,0.435353696,0.916900218,-0.078497276,0.614984155,0.947706521,0.109021902,0.427344948,1.087894559,0.084762521,0.617400169,0.989097953,0.121582665,0.429322571,1.108528972,0.094630435,0.674693942,0.928074896,0.009372689,0.43947044,1.158326387,-0.057904385
